ts_server,watt,voltage,current,frequency,energy_kwh,pf,source,timestamp
1766706791964,18.7,227.7,0.085,50.0,3.504,0.97,json_import,2025-12-25 23:53:11.964
1766707092095,18.9,226.39999,0.086,50.0,3.506,0.97,json_import,2025-12-25 23:58:12.095
1766707391969,18.6,222.5,0.085,49.9,3.507,0.98,json_import,2025-12-26 00:03:11.969
1766707691981,18.6,223.0,0.085,50.0,3.509,0.98,json_import,2025-12-26 00:08:11.981
1766707992402,19.0,227.10001,0.086,50.0,3.51,0.97,json_import,2025-12-26 00:13:12.402
1766708292594,18.9,227.8,0.086,50.0,3.512,0.96,json_import,2025-12-26 00:18:12.594
1766708591992,18.7,222.89999,0.086,50.0,3.514,0.98,json_import,2025-12-26 00:23:11.992
1766708892077,21.5,224.0,0.099,50.0,3.515,0.97,json_import,2025-12-26 00:28:12.077
1766709191982,6.4,226.60001,0.029,49.9,3.516,0.97,json_import,2025-12-26 00:33:11.982
1766709492003,8.9,226.0,0.046,49.9,3.517,0.86,json_import,2025-12-26 00:38:12.003
1766709792097,6.4,227.2,0.033,49.9,3.518,0.85,json_import,2025-12-26 00:43:12.097
1766710092006,6.3,227.2,0.033,50.0,3.518,0.84,json_import,2025-12-26 00:48:12.006
1766710392008,6.1,225.39999,0.032,50.0,3.519,0.85,json_import,2025-12-26 00:53:12.008
1766710692244,6.3,226.89999,0.033,50.0,3.519,0.84,json_import,2025-12-26 00:58:12.244
1766710992015,6.2,226.89999,0.032,50.0,3.52,0.85,json_import,2025-12-26 01:03:12.015
1766711291999,3.9,226.3,0.0,49.9,3.52,1.0,json_import,2025-12-26 01:08:11.999
1766711592042,3.8,228.89999,0.0,49.9,3.52,1.0,json_import,2025-12-26 01:13:12.042
1766711892700,3.9,228.3,0.0,50.0,3.521,1.0,json_import,2025-12-26 01:18:12.700
1766712192057,3.9,226.5,0.0,50.0,3.521,1.0,json_import,2025-12-26 01:23:12.057
1766713092031,6.2,225.2,0.029,50.0,3.522,0.95,json_import,2025-12-26 01:38:12.031
1766713392195,6.9,220.89999,0.032,50.0,3.523,0.98,json_import,2025-12-26 01:43:12.195
1766713692056,13.4,222.89999,0.06,50.0,3.524,1.0,json_import,2025-12-26 01:48:12.056
1766713992057,13.6,224.8,0.06,49.9,3.525,1.0,json_import,2025-12-26 01:53:12.057
1766714292107,12.9,225.89999,0.057,50.0,3.526,1.0,json_import,2025-12-26 01:58:12.107
1766714592069,12.7,224.60001,0.056,50.0,3.527,1.0,json_import,2025-12-26 02:03:12.069
1766714892100,13.0,226.89999,0.057,49.9,3.528,1.0,json_import,2025-12-26 02:08:12.100
1766715192114,15.6,226.60001,0.071,50.0,3.53,0.97,json_import,2025-12-26 02:13:12.114
1766715492695,15.6,227.2,0.071,50.0,3.531,0.97,json_import,2025-12-26 02:18:12.695
1766715792062,6.5,229.2,0.033,50.0,3.531,0.86,json_import,2025-12-26 02:23:12.062
1766716091996,16.7,227.10001,0.075,49.9,3.533,0.98,json_import,2025-12-26 02:28:11.996
1766716392079,17.0,226.60001,0.077,49.9,3.534,0.97,json_import,2025-12-26 02:33:12.079
1766716692083,19.5,227.0,0.089,49.9,3.536,0.97,json_import,2025-12-26 02:38:12.083
1766716992116,20.9,226.3,0.109,50.0,3.537,0.85,json_import,2025-12-26 02:43:12.116
1766717292077,25.5,226.10001,0.168,49.9,3.539,0.67,json_import,2025-12-26 02:48:12.077
1766717592097,13.7,227.3,0.138,50.0,3.54,0.44,json_import,2025-12-26 02:53:12.097
1766717892199,4.3,227.2,0.02,50.0,3.541,0.95,json_import,2025-12-26 02:58:12.199
1766718192183,7.2,226.3,0.05,49.9,3.541,0.64,json_import,2025-12-26 03:03:12.183
1766718492524,12.7,227.10001,0.081,50.0,3.542,0.69,json_import,2025-12-26 03:08:12.524
1766718792281,5.9,226.5,0.027,49.9,3.543,0.96,json_import,2025-12-26 03:13:12.281
1766719092685,5.8,227.60001,0.026,49.9,3.543,0.98,json_import,2025-12-26 03:18:12.685
1766719392099,5.9,228.8,0.026,50.0,3.544,0.99,json_import,2025-12-26 03:23:12.099
1766719692188,5.9,228.8,0.027,50.0,3.544,0.96,json_import,2025-12-26 03:28:12.188
1766719992109,5.9,227.39999,0.027,50.0,3.545,0.96,json_import,2025-12-26 03:33:12.109
1766720292106,6.8,226.3,0.03,50.0,3.545,1.0,json_import,2025-12-26 03:38:12.106
1766720592292,7.2,227.2,0.032,50.0,3.546,0.99,json_import,2025-12-26 03:43:12.292
1766720892126,12.4,227.3,0.058,50.0,3.547,0.94,json_import,2025-12-26 03:48:12.126
1766721192147,12.2,229.0,0.057,50.0,3.548,0.93,json_import,2025-12-26 03:53:12.147
1766721492190,13.1,228.0,0.061,50.0,3.549,0.94,json_import,2025-12-26 03:58:12.190
1766721792420,10.6,227.7,0.049,50.0,3.55,0.95,json_import,2025-12-26 04:03:12.420
1766722092148,9.4,227.10001,0.044,50.0,3.55,0.94,json_import,2025-12-26 04:08:12.148
1766722392183,17.7,224.89999,0.081,50.0,3.552,0.97,json_import,2025-12-26 04:13:12.183
1766722692811,26.9,226.10001,0.121,50.0,3.554,0.98,json_import,2025-12-26 04:18:12.811
1766722992165,26.7,225.39999,0.12,49.9,3.556,0.99,json_import,2025-12-26 04:23:12.165
1766723292190,25.8,226.5,0.116,50.0,3.558,0.98,json_import,2025-12-26 04:28:12.190
1766723592158,24.5,226.8,0.108,50.0,3.56,1.0,json_import,2025-12-26 04:33:12.158
1766723892171,18.3,229.7,0.081,50.0,3.562,0.98,json_import,2025-12-26 04:38:12.171
1766724192438,17.2,230.60001,0.075,50.0,3.563,0.99,json_import,2025-12-26 04:43:12.438
1766724492163,18.2,229.3,0.08,50.0,3.565,0.99,json_import,2025-12-26 04:48:12.163
1766724792171,21.0,228.5,0.092,50.0,3.566,1.0,json_import,2025-12-26 04:53:12.171
1766725092390,19.4,227.3,0.086,50.0,3.568,0.99,json_import,2025-12-26 04:58:12.390
1766725392163,11.2,227.10001,0.05,50.0,3.569,0.99,json_import,2025-12-26 05:03:12.163
1766725692201,8.8,227.39999,0.039,50.0,3.57,0.99,json_import,2025-12-26 05:08:12.201
1766725992384,6.0,227.8,0.027,50.0,3.571,0.98,json_import,2025-12-26 05:13:12.384
1766726292793,4.9,228.39999,0.021,50.0,3.571,1.0,json_import,2025-12-26 05:18:12.793
1766726592211,6.0,227.8,0.027,50.0,3.572,0.98,json_import,2025-12-26 05:23:12.211
1766726892277,5.9,228.39999,0.026,49.9,3.572,0.99,json_import,2025-12-26 05:28:12.277
1766727192202,7.4,231.2,0.035,50.0,3.573,0.91,json_import,2025-12-26 05:33:12.202
1766727492200,8.3,231.5,0.04,50.0,3.574,0.9,json_import,2025-12-26 05:38:12.200
1766727792284,8.3,231.5,0.04,50.0,3.574,0.9,json_import,2025-12-26 05:43:12.284
1766728092213,8.1,230.10001,0.039,50.0,3.575,0.9,json_import,2025-12-26 05:48:12.213
1766728392204,9.4,230.39999,0.045,50.0,3.576,0.91,json_import,2025-12-26 05:53:12.204
1766728692255,12.3,229.39999,0.059,49.9,3.577,0.91,json_import,2025-12-26 05:58:12.255
1766728992208,10.8,227.5,0.054,50.0,3.578,0.88,json_import,2025-12-26 06:03:12.208
1766729292206,9.4,226.89999,0.042,50.0,3.578,0.99,json_import,2025-12-26 06:08:12.206
1766729592389,9.7,227.8,0.044,50.0,3.579,0.97,json_import,2025-12-26 06:13:12.389
1766729893839,5.8,226.2,0.027,50.0,3.58,0.95,json_import,2025-12-26 06:18:13.839
1766730192231,7.3,227.5,0.033,50.0,3.58,0.97,json_import,2025-12-26 06:23:12.231
1766730492309,21.9,228.0,0.097,50.0,3.582,0.99,json_import,2025-12-26 06:28:12.309
1766730792320,20.4,229.5,0.089,50.0,3.583,1.0,json_import,2025-12-26 06:33:12.320
1766731099614,21.3,228.3,0.094,49.9,3.585,0.99,json_import,2025-12-26 06:38:19.614
1766731392285,21.1,227.5,0.093,49.9,3.587,1.0,json_import,2025-12-26 06:43:12.285
1766731692227,5.0,229.8,0.022,50.0,3.588,0.99,json_import,2025-12-26 06:48:12.227
1766731992248,6.6,229.60001,0.03,49.9,3.588,0.96,json_import,2025-12-26 06:53:12.248
1766732292397,6.6,231.10001,0.029,50.0,3.588,0.98,json_import,2025-12-26 06:58:12.397
1766732592227,9.5,229.5,0.042,49.9,3.589,0.99,json_import,2025-12-26 07:03:12.227
1766732892355,25.8,227.8,0.116,50.0,3.59,0.98,json_import,2025-12-26 07:08:12.355
1766733192406,29.5,228.10001,0.136,50.0,3.593,0.95,json_import,2025-12-26 07:13:12.406
1766733492901,30.0,228.2,0.137,50.0,3.595,0.96,json_import,2025-12-26 07:18:12.901
1766733792254,26.4,227.89999,0.121,50.0,3.598,0.96,json_import,2025-12-26 07:23:12.254
1766734092267,27.7,229.3,0.126,50.0,3.6,0.96,json_import,2025-12-26 07:28:12.267
1766734392244,27.9,227.89999,0.127,50.0,3.602,0.96,json_import,2025-12-26 07:33:12.244
1766734692310,26.6,228.5,0.121,50.0,3.604,0.96,json_import,2025-12-26 07:38:12.310
1766734992286,28.0,228.39999,0.127,50.0,3.607,0.97,json_import,2025-12-26 07:43:12.286
1766735292276,25.5,229.39999,0.113,50.0,3.609,0.98,json_import,2025-12-26 07:48:12.276
1766735592287,24.5,229.8,0.109,49.9,3.611,0.98,json_import,2025-12-26 07:53:12.287
1766735892377,25.5,228.7,0.113,50.0,3.613,0.99,json_import,2025-12-26 07:58:12.377
1766736192365,25.1,228.5,0.112,50.0,3.615,0.98,json_import,2025-12-26 08:03:12.365
1766736492273,26.6,230.2,0.119,50.0,3.617,0.97,json_import,2025-12-26 08:08:12.273
1766736792319,27.6,228.7,0.124,50.0,3.62,0.97,json_import,2025-12-26 08:13:12.319
1766737092898,27.4,227.8,0.123,50.0,3.622,0.98,json_import,2025-12-26 08:18:12.898
1766737392374,27.3,227.60001,0.123,50.0,3.624,0.98,json_import,2025-12-26 08:23:12.374
1766737692300,23.9,228.89999,0.107,50.0,3.626,0.98,json_import,2025-12-26 08:28:12.300
1766737992293,7.0,229.7,0.034,49.9,3.628,0.9,json_import,2025-12-26 08:33:12.293
1766738292340,24.2,228.0,0.11,49.9,3.63,0.96,json_import,2025-12-26 08:38:12.340
1766738592393,16.5,228.3,0.074,50.0,3.631,0.98,json_import,2025-12-26 08:43:12.393
1766738892300,21.5,228.8,0.096,50.0,3.633,0.98,json_import,2025-12-26 08:48:12.300
1766739192376,20.2,228.89999,0.09,50.0,3.635,0.98,json_import,2025-12-26 08:53:12.376
1766739492483,21.2,228.39999,0.095,50.0,3.636,0.98,json_import,2025-12-26 08:58:12.483
1766739792374,20.0,229.2,0.089,49.9,3.638,0.98,json_import,2025-12-26 09:03:12.374
1766740092356,9.7,229.8,0.045,50.0,3.639,0.94,json_import,2025-12-26 09:08:12.356
1766740392486,9.7,226.10001,0.045,49.9,3.64,0.95,json_import,2025-12-26 09:13:12.486
1766740692903,12.2,229.0,0.058,50.0,3.641,0.92,json_import,2025-12-26 09:18:12.903
1766740992343,11.8,228.7,0.056,49.9,3.642,0.92,json_import,2025-12-26 09:23:12.343
1766741292360,11.8,228.0,0.056,50.0,3.643,0.92,json_import,2025-12-26 09:28:12.360
1766741592352,9.4,229.89999,0.042,50.0,3.644,0.97,json_import,2025-12-26 09:33:12.352
1766741892681,6.9,229.2,0.031,49.9,3.644,0.97,json_import,2025-12-26 09:38:12.681
1766742192492,7.3,230.2,0.033,49.9,3.645,0.96,json_import,2025-12-26 09:43:12.492
1766742492372,16.5,227.39999,0.073,49.9,3.646,0.99,json_import,2025-12-26 09:48:12.372
1766742792351,15.6,228.60001,0.069,50.0,3.647,0.99,json_import,2025-12-26 09:53:12.351
1766743092482,16.4,229.2,0.073,50.0,3.649,0.98,json_import,2025-12-26 09:58:12.482
1766743392365,16.5,231.0,0.073,50.0,3.65,0.98,json_import,2025-12-26 10:03:12.365
1766743692369,7.0,229.0,0.033,49.9,3.651,0.93,json_import,2025-12-26 10:08:12.369
1766743992390,7.1,228.39999,0.034,50.0,3.651,0.91,json_import,2025-12-26 10:13:12.390
1766744295326,7.0,228.8,0.033,50.0,3.652,0.93,json_import,2025-12-26 10:18:15.326
1766744592376,9.8,228.7,0.045,50.0,3.653,0.95,json_import,2025-12-26 10:23:12.376
1766744892431,10.3,228.60001,0.048,50.0,3.653,0.94,json_import,2025-12-26 10:28:12.431
1766745192385,12.6,228.8,0.06,49.9,3.654,0.92,json_import,2025-12-26 10:33:12.385
1766745494595,12.6,229.89999,0.06,50.0,3.656,0.91,json_import,2025-12-26 10:38:14.595
1766745792388,10.0,228.60001,0.048,50.0,3.656,0.91,json_import,2025-12-26 10:43:12.388
1766746092385,9.7,228.3,0.046,49.9,3.657,0.92,json_import,2025-12-26 10:48:12.385
1766746392410,9.5,227.10001,0.045,50.0,3.658,0.93,json_import,2025-12-26 10:53:12.410
1766746692410,9.8,227.89999,0.047,50.0,3.659,0.91,json_import,2025-12-26 10:58:12.410
1766746992296,9.7,230.10001,0.045,50.0,3.66,0.94,json_import,2025-12-26 11:03:12.296
1766747292547,10.0,227.8,0.047,50.0,3.66,0.93,json_import,2025-12-26 11:08:12.547
1766747592407,7.1,227.8,0.033,50.0,3.661,0.94,json_import,2025-12-26 11:13:12.407
1766747892988,7.5,229.39999,0.034,50.0,3.662,0.96,json_import,2025-12-26 11:18:12.988
1766748192440,7.2,227.3,0.034,50.0,3.662,0.93,json_import,2025-12-26 11:23:12.440
1766748492415,7.0,228.3,0.034,50.0,3.663,0.9,json_import,2025-12-26 11:28:12.415
1766748792416,24.3,226.7,0.11,49.9,3.664,0.97,json_import,2025-12-26 11:33:12.416
1766749092453,26.5,228.0,0.119,50.0,3.666,0.98,json_import,2025-12-26 11:38:12.453
1766749392453,32.6,226.2,0.147,50.0,3.668,0.98,json_import,2025-12-26 11:43:12.453
1766749692422,26.2,226.8,0.118,50.0,3.671,0.98,json_import,2025-12-26 11:48:12.422
1766749992543,23.7,226.2,0.106,50.0,3.673,0.99,json_import,2025-12-26 11:53:12.543
1766750292448,23.6,227.7,0.105,50.0,3.675,0.99,json_import,2025-12-26 11:58:12.448
1766750592464,23.5,225.10001,0.105,50.0,3.677,0.99,json_import,2025-12-26 12:03:12.464
1766750892650,23.3,225.60001,0.105,50.0,3.679,0.98,json_import,2025-12-26 12:08:12.650
1766751192483,26.2,225.39999,0.12,49.9,3.681,0.97,json_import,2025-12-26 12:13:12.483
1766751492997,25.9,224.10001,0.119,50.0,3.683,0.97,json_import,2025-12-26 12:18:12.997
1766751792542,28.0,223.60001,0.129,49.9,3.685,0.97,json_import,2025-12-26 12:23:12.542
1766752092453,47.8,222.3,0.217,50.0,3.689,0.99,json_import,2025-12-26 12:28:12.453
1766752392460,47.8,220.5,0.218,49.9,3.693,0.99,json_import,2025-12-26 12:33:12.460
1766752692575,32.0,221.5,0.149,50.0,3.696,0.97,json_import,2025-12-26 12:38:12.575
1766752992690,32.0,222.8,0.148,49.9,3.699,0.97,json_import,2025-12-26 12:43:12.690
1766753292457,32.0,223.5,0.148,50.0,3.702,0.97,json_import,2025-12-26 12:48:12.457
1766753592497,29.3,223.0,0.133,50.0,3.704,0.99,json_import,2025-12-26 12:53:12.497
1766753892486,26.7,224.10001,0.121,49.9,3.706,0.98,json_import,2025-12-26 12:58:12.486
1766754192456,26.8,222.89999,0.122,49.9,3.709,0.99,json_import,2025-12-26 13:03:12.456
1766754492632,26.8,224.39999,0.121,50.0,3.711,0.99,json_import,2025-12-26 13:08:12.632
1766754792498,26.6,223.7,0.121,49.9,3.713,0.98,json_import,2025-12-26 13:13:12.498
1766755093234,26.7,224.2,0.12,50.0,3.715,0.99,json_import,2025-12-26 13:18:13.234
1766755392690,27.1,223.60001,0.123,50.0,3.718,0.99,json_import,2025-12-26 13:23:12.690
1766755692641,27.3,224.5,0.123,50.0,3.72,0.99,json_import,2025-12-26 13:28:12.641
1766755992528,27.3,223.39999,0.124,50.0,3.722,0.99,json_import,2025-12-26 13:33:12.528
1766756293057,26.9,223.39999,0.122,50.0,3.724,0.99,json_import,2025-12-26 13:38:13.057
1766756592972,27.1,224.5,0.123,49.9,3.727,0.98,json_import,2025-12-26 13:43:12.972
1766756892516,32.3,223.60001,0.15,49.9,3.729,0.96,json_import,2025-12-26 13:48:12.516
1766757192633,31.2,223.89999,0.144,49.9,3.732,0.97,json_import,2025-12-26 13:53:12.633
1766757493260,30.8,225.39999,0.141,50.0,3.734,0.97,json_import,2025-12-26 13:58:13.260
1766757792558,31.0,225.2,0.142,50.0,3.737,0.97,json_import,2025-12-26 14:03:12.558
1766758092554,28.2,224.5,0.129,50.0,3.74,0.97,json_import,2025-12-26 14:08:12.554
1766758392640,28.3,224.3,0.13,50.0,3.742,0.97,json_import,2025-12-26 14:13:12.640
1766758694769,28.3,223.8,0.13,49.9,3.744,0.97,json_import,2025-12-26 14:18:14.769
1766758993136,30.2,224.60001,0.138,49.9,3.747,0.97,json_import,2025-12-26 14:23:13.136
1766759292561,30.4,225.0,0.138,50.0,3.749,0.98,json_import,2025-12-26 14:28:12.561
1766759592728,24.9,224.7,0.113,49.9,3.752,0.98,json_import,2025-12-26 14:33:12.728
1766759892627,24.2,224.60001,0.109,49.9,3.754,0.99,json_import,2025-12-26 14:38:12.627
1766760192549,33.0,225.3,0.148,49.9,3.756,0.99,json_import,2025-12-26 14:43:12.549
1766760492726,33.2,225.0,0.149,50.0,3.759,0.99,json_import,2025-12-26 14:48:12.726
1766760792537,35.4,224.5,0.159,50.0,3.762,0.99,json_import,2025-12-26 14:53:12.537
1766761092573,25.9,225.39999,0.118,50.0,3.764,0.97,json_import,2025-12-26 14:58:12.573
1766761392576,25.8,223.89999,0.118,49.9,3.767,0.98,json_import,2025-12-26 15:03:12.576
1766761692560,25.7,223.2,0.118,50.0,3.769,0.98,json_import,2025-12-26 15:08:12.560
1766761992563,23.3,223.39999,0.106,50.0,3.771,0.98,json_import,2025-12-26 15:13:12.563
1766762293240,22.9,223.60001,0.104,49.9,3.773,0.98,json_import,2025-12-26 15:18:13.240
1766762592571,23.4,223.10001,0.107,50.0,3.774,0.98,json_import,2025-12-26 15:23:12.571
1766762893053,26.0,223.10001,0.121,50.0,3.776,0.96,json_import,2025-12-26 15:28:13.053
1766763192595,26.1,224.3,0.121,50.0,3.779,0.96,json_import,2025-12-26 15:33:12.595
1766763492572,25.8,224.7,0.119,50.0,3.781,0.96,json_import,2025-12-26 15:38:12.572
1766763792600,25.6,225.0,0.119,49.9,3.783,0.96,json_import,2025-12-26 15:43:12.600
1766764092611,25.4,224.10001,0.118,50.0,3.785,0.96,json_import,2025-12-26 15:48:12.611
1766764392585,25.5,224.5,0.118,49.9,3.787,0.96,json_import,2025-12-26 15:53:12.585
1766764692595,28.4,223.10001,0.133,50.0,3.789,0.96,json_import,2025-12-26 15:58:12.595
1766764992718,27.7,224.10001,0.13,50.0,3.792,0.95,json_import,2025-12-26 16:03:12.718
1766765292594,27.7,223.60001,0.13,50.0,3.794,0.95,json_import,2025-12-26 16:08:12.594
1766765592656,24.9,222.2,0.115,49.9,3.796,0.97,json_import,2025-12-26 16:13:12.656
1766765893409,22.7,222.2,0.104,50.0,3.798,0.98,json_import,2025-12-26 16:18:13.409
1766766192609,22.8,224.39999,0.104,50.0,3.8,0.98,json_import,2025-12-26 16:23:12.609
1766766492623,23.0,224.89999,0.104,50.0,3.802,0.98,json_import,2025-12-26 16:28:12.623
1766766792656,22.7,224.3,0.103,49.9,3.804,0.98,json_import,2025-12-26 16:33:12.656
1766767092636,22.6,224.10001,0.103,49.9,3.806,0.98,json_import,2025-12-26 16:38:12.636
1766767392632,22.6,223.60001,0.103,50.0,3.808,0.98,json_import,2025-12-26 16:43:12.632
1766767693071,22.5,223.2,0.103,49.9,3.81,0.98,json_import,2025-12-26 16:48:13.071
1766767992631,22.6,222.2,0.104,50.0,3.812,0.98,json_import,2025-12-26 16:53:12.631
1766768292648,22.9,222.8,0.105,50.0,3.813,0.98,json_import,2025-12-26 16:58:12.648
1766768592805,24.8,220.3,0.115,50.0,3.815,0.98,json_import,2025-12-26 17:03:12.805
1766768892656,24.9,221.5,0.115,49.9,3.817,0.98,json_import,2025-12-26 17:08:12.656
1766769192661,27.2,220.89999,0.128,50.0,3.82,0.96,json_import,2025-12-26 17:13:12.661
1766769493421,27.0,220.2,0.128,50.0,3.822,0.96,json_import,2025-12-26 17:18:13.421
1766769792663,24.8,220.60001,0.117,50.0,3.824,0.96,json_import,2025-12-26 17:23:12.663
1766770092679,24.8,221.3,0.117,50.0,3.826,0.96,json_import,2025-12-26 17:28:12.679
1766770392827,24.5,220.10001,0.116,50.0,3.828,0.96,json_import,2025-12-26 17:33:12.827
1766770692707,24.6,219.0,0.116,50.0,3.83,0.97,json_import,2025-12-26 17:38:12.707
1766770992695,24.7,221.60001,0.116,50.0,3.832,0.96,json_import,2025-12-26 17:43:12.695
1766771292813,24.9,224.0,0.116,50.0,3.834,0.96,json_import,2025-12-26 17:48:12.813
1766771592709,22.4,222.5,0.103,50.0,3.836,0.98,json_import,2025-12-26 17:53:12.709
1766771892718,22.5,221.3,0.103,50.0,3.838,0.99,json_import,2025-12-26 17:58:12.718
1766772192838,22.3,221.89999,0.102,50.0,3.84,0.99,json_import,2025-12-26 18:03:12.838
1766772492727,22.4,224.2,0.102,50.0,3.842,0.98,json_import,2025-12-26 18:08:12.727
1766772792723,24.8,222.10001,0.114,50.0,3.844,0.98,json_import,2025-12-26 18:13:12.723
1766773093414,24.6,222.0,0.114,50.0,3.846,0.97,json_import,2025-12-26 18:18:13.414
1766773392719,24.5,220.60001,0.113,49.9,3.848,0.98,json_import,2025-12-26 18:23:12.719
1766773692731,24.6,222.5,0.113,50.0,3.85,0.98,json_import,2025-12-26 18:28:12.731
1766773992810,22.1,223.2,0.101,50.0,3.852,0.98,json_import,2025-12-26 18:33:12.810
1766774292750,21.9,223.39999,0.1,50.0,3.854,0.98,json_import,2025-12-26 18:38:12.750
1766774592744,22.0,222.8,0.1,49.9,3.856,0.99,json_import,2025-12-26 18:43:12.744
1766774892928,21.9,222.60001,0.101,50.0,3.857,0.97,json_import,2025-12-26 18:48:12.928
1766775192743,24.5,222.5,0.115,50.0,3.859,0.96,json_import,2025-12-26 18:53:12.743
1766775492779,24.9,224.60001,0.116,50.0,3.861,0.96,json_import,2025-12-26 18:58:12.779
1766775792911,24.7,222.8,0.116,50.0,3.863,0.96,json_import,2025-12-26 19:03:12.911
1766776092778,24.8,225.39999,0.115,49.9,3.866,0.96,json_import,2025-12-26 19:08:12.778
1766776392789,24.5,222.0,0.115,49.9,3.868,0.96,json_import,2025-12-26 19:13:12.789
1766776693552,27.1,224.2,0.127,49.9,3.87,0.95,json_import,2025-12-26 19:18:13.552
1766776992787,27.0,224.60001,0.127,49.9,3.872,0.95,json_import,2025-12-26 19:23:12.787
1766777292776,24.7,224.2,0.113,50.0,3.874,0.97,json_import,2025-12-26 19:28:12.776
1766777592914,24.5,223.39999,0.112,50.0,3.876,0.98,json_import,2025-12-26 19:33:12.914
1766777892821,20.0,224.7,0.092,50.0,3.878,0.97,json_import,2025-12-26 19:38:12.821
1766778192798,20.5,226.2,0.093,49.9,3.88,0.97,json_import,2025-12-26 19:43:12.798
1766778492826,20.2,223.0,0.092,50.0,3.881,0.98,json_import,2025-12-26 19:48:12.826
1766778792819,20.3,223.39999,0.093,49.9,3.883,0.98,json_import,2025-12-26 19:53:12.819
1766779092798,20.1,224.7,0.092,50.0,3.885,0.97,json_import,2025-12-26 19:58:12.798
1766779393302,20.1,223.2,0.092,50.0,3.886,0.98,json_import,2025-12-26 20:03:13.302
1766779692825,20.0,222.2,0.092,49.9,3.888,0.98,json_import,2025-12-26 20:08:12.825
1766779992802,20.0,223.39999,0.091,50.0,3.89,0.98,json_import,2025-12-26 20:13:12.802
1766780293518,19.7,222.10001,0.091,50.0,3.891,0.97,json_import,2025-12-26 20:18:13.518
1766780592816,22.7,224.10001,0.107,50.0,3.893,0.95,json_import,2025-12-26 20:23:12.816
1766780892805,24.9,222.60001,0.119,50.0,3.895,0.94,json_import,2025-12-26 20:28:12.805
1766781192917,24.7,222.10001,0.118,50.0,3.897,0.94,json_import,2025-12-26 20:33:12.917
1766781492824,24.8,223.0,0.118,49.9,3.899,0.94,json_import,2025-12-26 20:38:12.824
1766781792829,24.7,223.39999,0.117,50.0,3.901,0.94,json_import,2025-12-26 20:43:12.829
1766782093111,22.1,220.5,0.105,50.0,3.903,0.95,json_import,2025-12-26 20:48:13.111
1766782392830,22.2,221.0,0.105,50.0,3.905,0.96,json_import,2025-12-26 20:53:12.830
1766782692859,22.3,222.8,0.105,50.0,3.907,0.95,json_import,2025-12-26 20:58:12.859
1766782993013,19.8,223.10001,0.091,50.0,3.909,0.98,json_import,2025-12-26 21:03:13.013
1766783292868,19.7,222.7,0.091,49.9,3.91,0.97,json_import,2025-12-26 21:08:12.868
1766783592872,19.7,222.7,0.091,49.9,3.912,0.97,json_import,2025-12-26 21:13:12.872
1766783893523,19.7,220.0,0.092,50.0,3.914,0.97,json_import,2025-12-26 21:18:13.523
1766784192867,19.7,219.89999,0.091,49.9,3.915,0.98,json_import,2025-12-26 21:23:12.867
1766784492880,19.6,222.5,0.09,49.9,3.917,0.98,json_import,2025-12-26 21:28:12.880
1766784793021,22.3,221.89999,0.103,49.9,3.919,0.98,json_import,2025-12-26 21:33:13.021
1766785092866,22.5,222.7,0.104,49.9,3.92,0.97,json_import,2025-12-26 21:38:12.866
1766785392891,22.4,222.89999,0.104,49.9,3.922,0.97,json_import,2025-12-26 21:43:12.891
1766785692908,22.0,220.89999,0.103,50.0,3.924,0.97,json_import,2025-12-26 21:48:12.908
1766785992904,19.8,221.2,0.092,50.0,3.926,0.97,json_import,2025-12-26 21:53:12.904
1766786293403,22.6,224.0,0.107,50.0,3.928,0.94,json_import,2025-12-26 21:58:13.403
1766786592906,22.4,221.7,0.106,50.0,3.93,0.95,json_import,2025-12-26 22:03:12.906
1766786892895,22.5,224.5,0.106,50.0,3.931,0.95,json_import,2025-12-26 22:08:12.895
1766787192896,22.5,222.39999,0.106,49.9,3.933,0.95,json_import,2025-12-26 22:13:12.896
1766787493700,22.4,222.7,0.106,50.0,3.935,0.95,json_import,2025-12-26 22:18:13.700
1766787793184,22.5,222.89999,0.107,50.0,3.937,0.94,json_import,2025-12-26 22:23:13.184
1766788092920,22.5,224.7,0.106,50.0,3.939,0.94,json_import,2025-12-26 22:28:12.920
1766788394458,22.5,224.5,0.106,50.0,3.941,0.95,json_import,2025-12-26 22:33:14.458
1766788692913,22.6,224.39999,0.105,50.0,3.942,0.96,json_import,2025-12-26 22:38:12.913
1766788992929,22.4,223.7,0.103,50.0,3.944,0.97,json_import,2025-12-26 22:43:12.929
1766789293012,22.3,223.39999,0.103,50.0,3.946,0.97,json_import,2025-12-26 22:48:13.012
1766789593034,22.1,224.39999,0.102,50.0,3.948,0.97,json_import,2025-12-26 22:53:13.034
1766789892933,19.8,223.3,0.091,50.0,3.95,0.97,json_import,2025-12-26 22:58:12.933
1766790193004,19.7,223.7,0.091,50.0,3.952,0.97,json_import,2025-12-26 23:03:13.004
1766790492934,20.2,225.2,0.092,49.9,3.953,0.97,json_import,2025-12-26 23:08:12.934
1766790792938,20.2,225.0,0.093,50.0,3.955,0.97,json_import,2025-12-26 23:13:12.938
1766791093613,20.1,223.7,0.092,50.0,3.957,0.98,json_import,2025-12-26 23:18:13.613
1766791392945,20.3,224.10001,0.093,50.0,3.958,0.97,json_import,2025-12-26 23:23:12.945
1766791692949,20.0,220.60001,0.093,49.9,3.96,0.97,json_import,2025-12-26 23:28:12.949
