ts_server,watt,voltage,current,frequency,energy_kwh,pf,source,timestamp
1766883454380,23.0,227.3,0.107,50.0,4.504,0.95,json_import,2025-12-28 00:57:34.380
1766883754348,23.1,226.89999,0.108,50.0,4.506,0.94,json_import,2025-12-28 01:02:34.348
1766884054369,23.1,227.3,0.108,50.0,4.507,0.94,json_import,2025-12-28 01:07:34.369
1766884355058,22.9,224.5,0.108,50.0,4.509,0.94,json_import,2025-12-28 01:12:35.058
1766884654370,22.9,225.3,0.108,50.0,4.511,0.94,json_import,2025-12-28 01:17:34.370
1766884954381,26.1,226.5,0.123,50.0,4.513,0.94,json_import,2025-12-28 01:22:34.381
1766885254441,26.1,228.89999,0.122,49.9,4.515,0.93,json_import,2025-12-28 01:27:34.441
1766885554403,26.3,229.5,0.123,50.0,4.518,0.93,json_import,2025-12-28 01:32:34.403
1766885854373,25.9,229.0,0.121,50.0,4.52,0.93,json_import,2025-12-28 01:37:34.373
1766886154398,23.5,229.0,0.109,50.0,4.522,0.94,json_import,2025-12-28 01:42:34.398
1766886454356,23.6,230.3,0.11,50.0,4.524,0.93,json_import,2025-12-28 01:47:34.356
1766886754365,21.4,230.89999,0.096,50.0,4.526,0.97,json_import,2025-12-28 01:52:34.365
1766887054525,21.1,229.3,0.095,50.0,4.527,0.97,json_import,2025-12-28 01:57:34.525
1766887354370,21.3,230.5,0.095,50.0,4.529,0.97,json_import,2025-12-28 02:02:34.370
1766887654385,21.2,230.39999,0.095,50.0,4.531,0.97,json_import,2025-12-28 02:07:34.385
1766887954932,21.2,230.5,0.096,49.9,4.533,0.96,json_import,2025-12-28 02:12:34.932
1766888254392,21.4,227.8,0.097,49.9,4.534,0.97,json_import,2025-12-28 02:17:34.392
1766888554381,21.6,227.0,0.098,50.0,4.536,0.97,json_import,2025-12-28 02:22:34.381
1766888854427,21.5,226.2,0.098,50.0,4.538,0.97,json_import,2025-12-28 02:27:34.427
1766889154396,33.0,225.60001,0.149,50.0,4.54,0.98,json_import,2025-12-28 02:32:34.396
1766889454400,33.6,229.0,0.149,50.0,4.543,0.98,json_import,2025-12-28 02:37:34.400
1766889754517,33.0,228.5,0.147,50.0,4.546,0.98,json_import,2025-12-28 02:42:34.517
1766890054404,31.4,230.60001,0.138,50.0,4.548,0.99,json_import,2025-12-28 02:47:34.404
1766890354404,4.9,232.2,0.021,50.0,4.55,1.0,json_import,2025-12-28 02:52:34.404
1766890654441,14.1,229.7,0.061,50.0,4.55,1.0,json_import,2025-12-28 02:57:34.441
1766890954413,14.2,231.0,0.061,50.0,4.552,1.0,json_import,2025-12-28 03:02:34.413
1766891254476,17.5,229.89999,0.078,50.0,4.553,0.98,json_import,2025-12-28 03:07:34.476
1766891555126,17.5,230.5,0.078,50.0,4.555,0.97,json_import,2025-12-28 03:12:35.126
1766891854418,17.5,230.5,0.077,49.9,4.556,0.99,json_import,2025-12-28 03:17:34.418
1766892154409,17.4,230.10001,0.078,50.0,4.558,0.97,json_import,2025-12-28 03:22:34.409
1766892454619,17.4,229.5,0.078,50.0,4.559,0.97,json_import,2025-12-28 03:27:34.619
1766892754434,28.0,230.39999,0.123,50.0,4.561,0.99,json_import,2025-12-28 03:32:34.434
1766893054434,22.4,230.7,0.1,50.0,4.563,0.97,json_import,2025-12-28 03:37:34.434
1766893355021,41.8,229.0,0.185,50.0,4.565,0.99,json_import,2025-12-28 03:42:35.021
1766893654437,25.0,230.5,0.111,50.0,4.568,0.98,json_import,2025-12-28 03:47:34.437
1766893954442,24.2,229.60001,0.107,49.9,4.57,0.99,json_import,2025-12-28 03:52:34.442
1766894254826,10.9,228.7,0.05,50.0,4.572,0.95,json_import,2025-12-28 03:57:34.826
1766894554449,11.0,227.8,0.05,50.0,4.572,0.97,json_import,2025-12-28 04:02:34.449
1766894854457,10.8,227.7,0.05,49.9,4.573,0.95,json_import,2025-12-28 04:07:34.457
1766895155172,10.9,227.5,0.05,49.9,4.574,0.96,json_import,2025-12-28 04:12:35.172
1766895454516,11.3,228.60001,0.052,49.9,4.575,0.95,json_import,2025-12-28 04:17:34.516
1766895754496,11.2,230.39999,0.051,50.0,4.576,0.95,json_import,2025-12-28 04:22:34.496
1766896054616,11.1,229.3,0.051,49.9,4.577,0.95,json_import,2025-12-28 04:27:34.616
1766896354620,11.1,229.7,0.05,50.0,4.578,0.97,json_import,2025-12-28 04:32:34.620
1766896654558,12.2,228.8,0.055,50.0,4.579,0.97,json_import,2025-12-28 04:37:34.558
1766896954650,13.8,229.39999,0.064,50.0,4.58,0.94,json_import,2025-12-28 04:42:34.650
1766897254486,15.2,230.8,0.069,50.0,4.581,0.95,json_import,2025-12-28 04:47:34.486
1766897554596,21.5,230.0,0.099,50.0,4.583,0.94,json_import,2025-12-28 04:52:34.596
1766897854658,29.1,226.8,0.131,50.0,4.584,0.98,json_import,2025-12-28 04:57:34.658
1766898154481,21.4,226.39999,0.096,50.0,4.586,0.98,json_import,2025-12-28 05:02:34.481
1766898454524,20.5,228.5,0.091,50.0,4.588,0.99,json_import,2025-12-28 05:07:34.524
1766898755296,21.7,228.39999,0.096,50.0,4.59,0.99,json_import,2025-12-28 05:12:35.296
1766899054506,10.4,229.8,0.047,50.0,4.592,0.96,json_import,2025-12-28 05:17:34.506
1766899354512,9.1,229.0,0.042,49.9,4.592,0.95,json_import,2025-12-28 05:22:34.512
1766899654529,16.5,229.0,0.076,50.0,4.593,0.95,json_import,2025-12-28 05:27:34.529
1766899954500,24.1,227.2,0.109,50.0,4.595,0.97,json_import,2025-12-28 05:32:34.500
1766900254521,24.4,227.8,0.11,50.0,4.597,0.97,json_import,2025-12-28 05:37:34.521
1766900554620,24.1,225.89999,0.109,50.0,4.599,0.98,json_import,2025-12-28 05:42:34.620
1766900854528,22.9,225.7,0.104,49.9,4.601,0.98,json_import,2025-12-28 05:47:34.528
1766901154522,11.2,225.8,0.056,50.0,4.602,0.89,json_import,2025-12-28 05:52:34.522
1766901454571,11.1,226.3,0.055,49.9,4.603,0.89,json_import,2025-12-28 05:57:34.571
1766901754532,9.9,227.10001,0.051,50.0,4.604,0.85,json_import,2025-12-28 06:02:34.532
1766902054539,8.6,225.8,0.043,50.0,4.605,0.89,json_import,2025-12-28 06:07:34.539
1766902355330,6.2,225.89999,0.027,49.9,4.605,1.0,json_import,2025-12-28 06:12:35.330
1766902654547,5.1,225.5,0.022,49.9,4.606,1.0,json_import,2025-12-28 06:17:34.547
1766902954545,6.4,226.5,0.027,50.0,4.606,1.0,json_import,2025-12-28 06:22:34.545
1766903254723,5.3,227.2,0.024,49.9,4.607,0.97,json_import,2025-12-28 06:27:34.723
1766903554569,6.4,226.89999,0.028,50.0,4.607,1.0,json_import,2025-12-28 06:32:34.569
1766903854572,6.7,226.0,0.03,50.0,4.608,0.99,json_import,2025-12-28 06:37:34.572
1766904154595,21.0,225.0,0.096,50.0,4.608,0.97,json_import,2025-12-28 06:42:34.595
1766904454574,24.4,222.8,0.112,49.9,4.61,0.98,json_import,2025-12-28 06:47:34.574
1766904754578,25.2,222.2,0.115,50.0,4.612,0.99,json_import,2025-12-28 06:52:34.578
1766905054707,28.1,222.0,0.129,50.0,4.614,0.98,json_import,2025-12-28 06:57:34.707
1766905354584,29.3,221.3,0.135,50.0,4.617,0.98,json_import,2025-12-28 07:02:34.584
1766905654586,32.1,222.5,0.15,49.9,4.619,0.96,json_import,2025-12-28 07:07:34.586
1766905955324,29.4,222.8,0.138,49.9,4.622,0.96,json_import,2025-12-28 07:12:35.324
1766906254593,27.4,222.60001,0.127,49.9,4.624,0.97,json_import,2025-12-28 07:17:34.593
1766906554609,27.3,223.39999,0.126,50.0,4.626,0.97,json_import,2025-12-28 07:22:34.609
1766906854706,27.0,222.89999,0.125,50.0,4.629,0.97,json_import,2025-12-28 07:27:34.706
1766907154619,26.0,225.0,0.12,49.9,4.631,0.96,json_import,2025-12-28 07:32:34.619
1766907454682,24.8,227.0,0.113,49.9,4.633,0.97,json_import,2025-12-28 07:37:34.682
1766907754633,25.3,226.60001,0.116,50.0,4.635,0.96,json_import,2025-12-28 07:42:34.633
1766908054610,41.6,227.0,0.186,50.0,4.638,0.99,json_import,2025-12-28 07:47:34.610
1766908354648,43.5,226.7,0.194,50.0,4.642,0.99,json_import,2025-12-28 07:52:34.648
1766908654708,25.4,227.10001,0.116,50.0,4.645,0.96,json_import,2025-12-28 07:57:34.708
1766908954617,25.9,228.0,0.12,49.9,4.647,0.95,json_import,2025-12-28 08:02:34.617
1766909254634,27.0,228.10001,0.124,50.0,4.649,0.95,json_import,2025-12-28 08:07:34.634
1766909555351,45.2,228.5,0.201,50.0,4.652,0.98,json_import,2025-12-28 08:12:35.351
1766909854628,25.5,227.5,0.118,49.9,4.654,0.95,json_import,2025-12-28 08:17:34.628
1766910154646,24.6,228.89999,0.112,50.0,4.656,0.96,json_import,2025-12-28 08:22:34.646
1766910454929,24.2,227.3,0.111,50.0,4.658,0.96,json_import,2025-12-28 08:27:34.929
1766910754656,23.3,229.7,0.107,49.9,4.66,0.95,json_import,2025-12-28 08:32:34.656
1766911054648,24.1,228.8,0.11,50.0,4.662,0.96,json_import,2025-12-28 08:37:34.648
1766911354811,21.9,228.2,0.098,50.0,4.664,0.98,json_import,2025-12-28 08:42:34.811
1766911654671,21.1,228.5,0.094,50.0,4.666,0.98,json_import,2025-12-28 08:47:34.671
1766911954669,22.2,227.5,0.099,50.0,4.668,0.99,json_import,2025-12-28 08:52:34.669
1766912254812,22.3,229.5,0.099,50.0,4.67,0.98,json_import,2025-12-28 08:57:34.812
1766912554667,6.0,231.39999,0.027,50.0,4.671,0.96,json_import,2025-12-28 09:02:34.667
1766912854669,15.9,230.60001,0.069,50.0,4.671,1.0,json_import,2025-12-28 09:07:34.669
1766913155415,18.6,231.5,0.081,50.0,4.673,0.99,json_import,2025-12-28 09:12:35.415
1766913454684,17.0,228.3,0.075,50.0,4.674,0.99,json_import,2025-12-28 09:17:34.684
1766913754670,19.1,231.0,0.083,50.0,4.676,1.0,json_import,2025-12-28 09:22:34.670
1766914054699,23.0,230.7,0.1,50.0,4.678,1.0,json_import,2025-12-28 09:27:34.699
1766914354700,16.9,231.8,0.072,50.0,4.679,1.0,json_import,2025-12-28 09:32:34.700
1766914654707,18.4,230.89999,0.081,49.9,4.681,0.98,json_import,2025-12-28 09:37:34.707
1766914954818,17.4,231.60001,0.076,50.0,4.682,0.99,json_import,2025-12-28 09:42:34.818
1766915254702,18.3,231.8,0.08,50.0,4.684,0.99,json_import,2025-12-28 09:47:34.702
1766915554707,25.1,231.2,0.111,50.0,4.686,0.98,json_import,2025-12-28 09:52:34.707
1766915854755,18.1,231.39999,0.079,50.0,4.687,0.99,json_import,2025-12-28 09:57:34.755
1766916154720,19.0,230.10001,0.084,50.0,4.689,0.98,json_import,2025-12-28 10:02:34.720
1766916454720,18.2,230.89999,0.081,50.0,4.691,0.97,json_import,2025-12-28 10:07:34.720
1766916755396,18.2,232.7,0.08,49.9,4.692,0.98,json_import,2025-12-28 10:12:35.396
1766917054737,18.7,231.8,0.084,50.0,4.694,0.96,json_import,2025-12-28 10:17:34.737
1766917354734,8.8,233.5,0.043,50.0,4.695,0.88,json_import,2025-12-28 10:22:34.734
1766917654755,9.8,233.5,0.047,50.0,4.696,0.89,json_import,2025-12-28 10:27:34.755
1766917954735,9.6,232.7,0.047,50.0,4.696,0.88,json_import,2025-12-28 10:32:34.735
1766918254730,6.2,231.0,0.032,49.9,4.697,0.84,json_import,2025-12-28 10:37:34.730
1766918554759,7.5,232.3,0.037,50.0,4.697,0.87,json_import,2025-12-28 10:42:34.759
1766918854734,6.3,232.7,0.032,50.0,4.698,0.85,json_import,2025-12-28 10:47:34.734
1766919154746,7.3,233.5,0.034,50.0,4.699,0.92,json_import,2025-12-28 10:52:34.746
1766919454923,7.5,234.0,0.034,50.0,4.699,0.94,json_import,2025-12-28 10:57:34.923
1766919754768,4.1,233.60001,0.0,50.0,4.7,1.0,json_import,2025-12-28 11:02:34.768
1766920054937,5.2,232.39999,0.021,49.9,4.7,1.0,json_import,2025-12-28 11:07:34.937
1766920355455,5.1,232.0,0.022,50.0,4.701,1.0,json_import,2025-12-28 11:12:35.455
1766920654758,5.2,234.3,0.0,50.0,4.701,1.0,json_import,2025-12-28 11:17:34.758
1766920954796,7.8,235.10001,0.031,50.0,4.702,1.0,json_import,2025-12-28 11:22:34.796
1766921254921,6.4,233.2,0.027,50.0,4.702,1.0,json_import,2025-12-28 11:27:34.921
1766921554788,7.7,233.3,0.032,50.0,4.703,1.0,json_import,2025-12-28 11:32:34.788
1766921854792,7.5,233.7,0.031,50.0,4.703,1.0,json_import,2025-12-28 11:37:34.792
1766922154905,4.1,232.89999,0.0,50.0,4.704,1.0,json_import,2025-12-28 11:42:34.905
1766922454805,5.0,231.7,0.022,50.0,4.704,0.98,json_import,2025-12-28 11:47:34.805
1766922754800,5.1,230.8,0.022,50.0,4.704,1.0,json_import,2025-12-28 11:52:34.800
1766923054909,4.0,232.89999,0.0,50.0,4.705,1.0,json_import,2025-12-28 11:57:34.909
1766923354790,5.2,232.89999,0.02,49.9,4.705,1.0,json_import,2025-12-28 12:02:34.790
1766923654828,5.2,234.10001,0.0,49.9,4.706,1.0,json_import,2025-12-28 12:07:34.828
1766923955524,6.5,232.5,0.032,50.0,4.706,0.87,json_import,2025-12-28 12:12:35.524
1766924254816,7.4,231.10001,0.036,49.9,4.707,0.89,json_import,2025-12-28 12:17:34.816
1766924554816,7.6,231.5,0.038,50.0,4.708,0.86,json_import,2025-12-28 12:22:34.816
1766924854836,9.0,232.10001,0.046,49.9,4.708,0.84,json_import,2025-12-28 12:27:34.836
1766925154816,9.9,232.7,0.049,50.0,4.709,0.87,json_import,2025-12-28 12:32:34.816
1766925454859,9.8,231.8,0.049,50.0,4.71,0.86,json_import,2025-12-28 12:37:34.859
1766925755034,8.4,231.0,0.044,50.0,4.71,0.83,json_import,2025-12-28 12:42:35.034
1766926054828,7.3,230.10001,0.036,50.0,4.711,0.88,json_import,2025-12-28 12:47:34.828
1766926354863,7.4,230.8,0.036,50.0,4.712,0.89,json_import,2025-12-28 12:52:34.863
1766926654908,6.2,230.39999,0.032,50.0,4.712,0.84,json_import,2025-12-28 12:57:34.908
1766926954896,7.3,231.7,0.036,50.0,4.713,0.88,json_import,2025-12-28 13:02:34.896
1766927254910,7.3,230.3,0.037,49.9,4.714,0.86,json_import,2025-12-28 13:07:34.910
1766927555624,7.2,230.60001,0.036,50.0,4.714,0.87,json_import,2025-12-28 13:12:35.624
1766927854854,5.0,231.2,0.022,50.0,4.714,0.98,json_import,2025-12-28 13:17:34.854
1766928154861,5.0,229.7,0.022,49.9,4.715,0.99,json_import,2025-12-28 13:22:34.861
1766928454933,5.0,228.0,0.022,50.0,4.715,1.0,json_import,2025-12-28 13:27:34.933
1766928754911,3.9,227.5,0.0,49.9,4.716,1.0,json_import,2025-12-28 13:32:34.911
1766929054930,7.4,227.2,0.033,50.0,4.716,0.99,json_import,2025-12-28 13:37:34.930
1766929355179,7.3,230.39999,0.033,50.0,4.717,0.96,json_import,2025-12-28 13:42:35.179
1766929654932,6.3,232.5,0.028,49.9,4.718,0.97,json_import,2025-12-28 13:47:34.932
1766929954912,4.9,231.3,0.022,50.0,4.718,0.96,json_import,2025-12-28 13:52:34.912
1766930254942,5.2,231.39999,0.023,50.0,4.718,0.98,json_import,2025-12-28 13:57:34.942
1766930554908,4.0,231.0,0.0,50.0,4.719,1.0,json_import,2025-12-28 14:02:34.908
1766930854948,4.9,227.39999,0.022,50.0,4.719,0.98,json_import,2025-12-28 14:07:34.948
1766931155545,4.9,229.10001,0.022,49.9,4.72,0.97,json_import,2025-12-28 14:12:35.545
1766931454911,3.9,229.60001,0.0,50.0,4.72,1.0,json_import,2025-12-28 14:17:34.911
1766931754949,5.0,228.5,0.022,50.0,4.72,0.99,json_import,2025-12-28 14:22:34.949
1766932055060,7.3,228.89999,0.037,50.0,4.721,0.86,json_import,2025-12-28 14:27:35.060
1766932354968,6.2,228.10001,0.032,50.0,4.721,0.85,json_import,2025-12-28 14:32:34.968
1766932654918,7.2,226.10001,0.036,50.0,4.722,0.88,json_import,2025-12-28 14:37:34.918
1766932954936,9.7,228.39999,0.049,49.9,4.723,0.87,json_import,2025-12-28 14:42:34.936
1766933254933,8.6,229.39999,0.044,50.0,4.724,0.85,json_import,2025-12-28 14:47:34.933
1766933554852,9.6,229.39999,0.049,49.9,4.724,0.85,json_import,2025-12-28 14:52:34.852
1766933854977,9.5,230.2,0.048,50.0,4.725,0.86,json_import,2025-12-28 14:57:34.977
1766934154936,6.1,229.60001,0.032,50.0,4.726,0.83,json_import,2025-12-28 15:02:34.936
1766934454928,7.2,228.89999,0.036,50.0,4.726,0.87,json_import,2025-12-28 15:07:34.928
1766934755624,7.2,228.39999,0.036,50.0,4.727,0.88,json_import,2025-12-28 15:12:35.624
1766935054929,6.1,228.89999,0.032,49.9,4.727,0.83,json_import,2025-12-28 15:17:34.929
1766935354935,7.0,226.5,0.035,50.0,4.728,0.88,json_import,2025-12-28 15:22:34.935
1766935655111,4.9,226.39999,0.021,50.0,4.728,1.0,json_import,2025-12-28 15:27:35.111
1766935954938,3.8,228.3,0.0,50.0,4.729,1.0,json_import,2025-12-28 15:32:34.938
1766936254970,4.8,227.7,0.021,50.0,4.729,1.0,json_import,2025-12-28 15:37:34.970
1766936555103,4.9,226.8,0.022,49.9,4.73,0.98,json_import,2025-12-28 15:42:35.103
1766936854966,23.0,226.2,0.105,50.0,4.731,0.97,json_import,2025-12-28 15:47:34.966
1766937154968,24.4,225.7,0.111,50.0,4.733,0.97,json_import,2025-12-28 15:52:34.968
1766937454995,22.2,227.3,0.101,50.0,4.734,0.97,json_import,2025-12-28 15:57:34.995
1766937754965,21.9,229.39999,0.099,50.0,4.736,0.96,json_import,2025-12-28 16:02:34.965
1766938055002,19.5,228.10001,0.088,50.0,4.738,0.97,json_import,2025-12-28 16:07:35.002
1766938355727,19.4,227.10001,0.088,50.0,4.74,0.97,json_import,2025-12-28 16:12:35.727
1766938654976,21.8,227.5,0.098,49.9,4.741,0.98,json_import,2025-12-28 16:17:34.976
1766938954988,21.5,227.3,0.097,50.0,4.743,0.98,json_import,2025-12-28 16:22:34.988
1766939255030,21.5,228.8,0.096,50.0,4.745,0.98,json_import,2025-12-28 16:27:35.030
1766939554991,21.4,228.5,0.096,50.0,4.747,0.98,json_import,2025-12-28 16:32:34.991
1766939855000,23.9,229.89999,0.109,50.0,4.749,0.95,json_import,2025-12-28 16:37:35.000
1766940155115,23.9,229.2,0.11,50.0,4.751,0.95,json_import,2025-12-28 16:42:35.115
1766940454993,23.5,227.10001,0.109,50.0,4.753,0.95,json_import,2025-12-28 16:47:34.993
1766940754999,26.2,228.39999,0.121,50.0,4.755,0.95,json_import,2025-12-28 16:52:34.999
1766941055222,26.2,227.3,0.121,50.0,4.757,0.95,json_import,2025-12-28 16:57:35.222
1766941355018,26.0,228.0,0.12,50.0,4.759,0.95,json_import,2025-12-28 17:02:35.018
1766941655004,25.8,228.8,0.12,50.0,4.761,0.94,json_import,2025-12-28 17:07:35.004
1766941955659,23.6,228.39999,0.109,49.9,4.763,0.95,json_import,2025-12-28 17:12:35.659
1766942255027,23.3,227.2,0.108,50.0,4.765,0.95,json_import,2025-12-28 17:17:35.027
1766942555017,23.4,228.10001,0.108,49.9,4.767,0.95,json_import,2025-12-28 17:22:35.017
1766942855042,23.6,229.10001,0.109,50.0,4.769,0.95,json_import,2025-12-28 17:27:35.042
1766943155027,23.6,230.5,0.109,49.9,4.771,0.94,json_import,2025-12-28 17:32:35.027
1766943455028,23.7,229.7,0.109,49.9,4.773,0.95,json_import,2025-12-28 17:37:35.028
1766943755075,21.4,228.3,0.096,49.9,4.775,0.98,json_import,2025-12-28 17:42:35.075
1766944055135,21.3,228.60001,0.095,50.0,4.777,0.98,json_import,2025-12-28 17:47:35.135
1766944355046,21.3,229.0,0.095,50.0,4.778,0.98,json_import,2025-12-28 17:52:35.046
1766944655220,21.4,230.89999,0.095,50.0,4.78,0.98,json_import,2025-12-28 17:57:35.220
1766944955062,23.5,228.0,0.107,50.0,4.782,0.96,json_import,2025-12-28 18:02:35.062
1766945255051,23.2,229.3,0.105,50.0,4.784,0.96,json_import,2025-12-28 18:07:35.051
1766945555754,22.8,229.0,0.103,50.0,4.786,0.97,json_import,2025-12-28 18:12:35.754
1766945855082,21.0,228.89999,0.094,50.0,4.788,0.98,json_import,2025-12-28 18:17:35.082
1766946155072,21.1,231.0,0.094,50.0,4.79,0.97,json_import,2025-12-28 18:22:35.072
1766946455100,21.2,229.60001,0.095,50.0,4.792,0.97,json_import,2025-12-28 18:27:35.100
1766946755087,20.8,226.8,0.094,49.9,4.793,0.98,json_import,2025-12-28 18:32:35.087
1766947055084,21.1,227.2,0.095,50.0,4.795,0.98,json_import,2025-12-28 18:37:35.084
1766947355217,20.8,228.0,0.094,50.0,4.797,0.97,json_import,2025-12-28 18:42:35.217
1766947655115,20.8,227.0,0.094,49.9,4.798,0.97,json_import,2025-12-28 18:47:35.115
1766947955107,23.4,228.60001,0.108,50.0,4.8,0.95,json_import,2025-12-28 18:52:35.107
1766948255142,22.8,226.7,0.106,49.9,4.802,0.95,json_import,2025-12-28 18:57:35.142
1766948555111,22.9,227.2,0.106,49.9,4.804,0.95,json_import,2025-12-28 19:02:35.111
1766948855136,25.8,229.5,0.12,50.0,4.806,0.94,json_import,2025-12-28 19:07:35.136
1766949155806,25.3,228.3,0.118,49.9,4.808,0.94,json_import,2025-12-28 19:12:35.806
1766949455145,25.2,227.7,0.118,49.9,4.81,0.94,json_import,2025-12-28 19:17:35.145
1766949755130,23.1,227.89999,0.107,50.0,4.813,0.95,json_import,2025-12-28 19:22:35.130
1766950055336,23.1,227.10001,0.107,50.0,4.814,0.95,json_import,2025-12-28 19:27:35.336
1766950355153,23.3,227.5,0.107,50.0,4.816,0.96,json_import,2025-12-28 19:32:35.153
1766950655164,23.1,227.0,0.107,50.0,4.818,0.95,json_import,2025-12-28 19:37:35.164
1766950955162,23.1,226.7,0.107,50.0,4.82,0.95,json_import,2025-12-28 19:42:35.162
1766951255137,23.1,225.8,0.107,50.0,4.822,0.96,json_import,2025-12-28 19:47:35.137
1766951555163,20.9,227.0,0.094,50.0,4.824,0.98,json_import,2025-12-28 19:52:35.163
1766951855189,21.0,227.3,0.094,49.9,4.826,0.98,json_import,2025-12-28 19:57:35.189
1766952155175,20.8,225.89999,0.094,50.0,4.828,0.98,json_import,2025-12-28 20:02:35.175
1766952455164,21.2,230.60001,0.095,50.0,4.829,0.97,json_import,2025-12-28 20:07:35.164
1766952755922,23.4,229.2,0.106,49.9,4.831,0.96,json_import,2025-12-28 20:12:35.922
1766953055186,23.5,229.5,0.105,50.0,4.833,0.98,json_import,2025-12-28 20:17:35.186
1766953355200,23.0,227.39999,0.104,49.9,4.835,0.97,json_import,2025-12-28 20:22:35.200
1766953655308,22.8,226.10001,0.104,50.0,4.837,0.97,json_import,2025-12-28 20:27:35.308
1766953955194,20.9,229.5,0.093,49.9,4.839,0.98,json_import,2025-12-28 20:32:35.194
1766954255200,20.6,230.7,0.092,50.0,4.84,0.97,json_import,2025-12-28 20:37:35.200
1766954555211,20.6,231.3,0.093,50.0,4.842,0.96,json_import,2025-12-28 20:42:35.211
1766954855210,20.7,230.3,0.093,50.0,4.844,0.97,json_import,2025-12-28 20:47:35.210
1766955155212,20.2,229.2,0.09,50.0,4.846,0.98,json_import,2025-12-28 20:52:35.212
1766955455153,18.7,229.89999,0.084,50.0,4.847,0.97,json_import,2025-12-28 20:57:35.153
1766955755208,18.3,228.0,0.083,50.0,4.849,0.97,json_import,2025-12-28 21:02:35.208
1766956055206,21.3,232.3,0.099,50.0,4.85,0.93,json_import,2025-12-28 21:07:35.206
1766956355802,20.8,228.8,0.097,49.9,4.852,0.94,json_import,2025-12-28 21:12:35.802
1766956655206,23.4,229.10001,0.11,50.0,4.854,0.93,json_import,2025-12-28 21:17:35.206
1766956955231,23.4,230.5,0.11,50.0,4.856,0.92,json_import,2025-12-28 21:22:35.231
1766957255296,23.4,231.39999,0.11,50.0,4.858,0.92,json_import,2025-12-28 21:27:35.296
1766957555228,23.1,228.89999,0.109,50.0,4.86,0.93,json_import,2025-12-28 21:32:35.228
1766957855227,20.9,231.39999,0.097,50.0,4.862,0.93,json_import,2025-12-28 21:37:35.227
1766958155307,20.9,231.89999,0.097,50.0,4.863,0.93,json_import,2025-12-28 21:42:35.307
1766958455223,20.9,230.0,0.097,50.0,4.865,0.94,json_import,2025-12-28 21:47:35.223
1766958755229,20.3,227.8,0.095,50.0,4.867,0.94,json_import,2025-12-28 21:52:35.229
1766959055320,20.3,228.60001,0.095,49.9,4.868,0.93,json_import,2025-12-28 21:57:35.320
1766959355255,18.3,230.10001,0.083,50.0,4.87,0.96,json_import,2025-12-28 22:02:35.255
1766959655253,18.0,229.7,0.081,50.0,4.872,0.97,json_import,2025-12-28 22:07:35.253
1766959955943,17.3,228.39999,0.079,50.0,4.873,0.96,json_import,2025-12-28 22:12:35.943
1766960255257,4.4,231.89999,0.021,50.0,4.874,0.9,json_import,2025-12-28 22:17:35.257
1766960555260,20.5,230.2,0.093,50.0,4.875,0.96,json_import,2025-12-28 22:22:35.260
1766960855330,20.7,229.5,0.094,50.0,4.876,0.96,json_import,2025-12-28 22:27:35.330
1766961155247,20.6,229.2,0.094,50.0,4.878,0.96,json_import,2025-12-28 22:32:35.247
1766961455258,20.5,228.89999,0.094,50.0,4.88,0.95,json_import,2025-12-28 22:37:35.258
1766961755334,18.4,227.8,0.083,49.9,4.882,0.97,json_import,2025-12-28 22:42:35.334
1766962055275,18.1,223.8,0.083,50.0,4.883,0.97,json_import,2025-12-28 22:47:35.275
1766962355288,18.2,226.5,0.083,50.0,4.885,0.97,json_import,2025-12-28 22:52:35.288
1766962655410,18.4,228.0,0.083,50.0,4.886,0.97,json_import,2025-12-28 22:57:35.410
1766962955289,18.1,226.5,0.082,50.0,4.888,0.97,json_import,2025-12-28 23:02:35.289
1766963255301,18.2,226.2,0.083,50.0,4.889,0.97,json_import,2025-12-28 23:07:35.301
1766963555948,18.0,228.89999,0.081,50.0,4.891,0.97,json_import,2025-12-28 23:12:35.948
1766963855286,20.2,228.39999,0.095,50.0,4.892,0.93,json_import,2025-12-28 23:17:35.286
1766964155295,6.7,228.3,0.035,50.0,4.893,0.84,json_import,2025-12-28 23:22:35.295
1766964455335,20.3,226.60001,0.096,49.9,4.894,0.93,json_import,2025-12-28 23:27:35.335
1766964755299,23.1,227.10001,0.109,50.0,4.896,0.93,json_import,2025-12-28 23:32:35.299
1766965055300,23.2,227.7,0.11,49.9,4.898,0.93,json_import,2025-12-28 23:37:35.300
1766965355235,23.2,228.7,0.109,50.0,4.9,0.93,json_import,2025-12-28 23:42:35.235
1766965655295,20.9,226.60001,0.098,50.0,4.902,0.94,json_import,2025-12-28 23:47:35.295
1766965955315,20.8,229.7,0.097,49.9,4.904,0.93,json_import,2025-12-28 23:52:35.315
1766966255399,20.7,228.7,0.098,49.9,4.906,0.92,json_import,2025-12-28 23:57:35.399
1766966555301,20.5,228.2,0.096,50.0,4.907,0.94,json_import,2025-12-29 00:02:35.301
1766966855310,20.5,226.5,0.097,49.9,4.909,0.93,json_import,2025-12-29 00:07:35.310
1766967155907,18.4,229.3,0.083,50.0,4.911,0.97,json_import,2025-12-29 00:12:35.907
1766967455309,18.4,227.5,0.084,50.0,4.912,0.96,json_import,2025-12-29 00:17:35.309
1766967755313,18.4,226.60001,0.084,50.0,4.914,0.97,json_import,2025-12-29 00:22:35.313
1766968055412,18.0,227.3,0.082,50.0,4.915,0.97,json_import,2025-12-29 00:27:35.412
